"","species","dr.statistic","tb.statistic","nh.statistic","div","elev.mid","elev.max","elev.range","lat.mid","lat.max","lat.range","temp","temp.stability","temp.seasonality","min.temp.cold.q","precip","precip.stability","precip.seasonality","min.precip.dry.q"
"Eleosc_indigo_SP91216","Eleosc_indigo_SP91216",-2.54868020036782,2.0707858137166,28.0456741788417,264,750,1500,1500,22.2550681269999,14.2358442619999,16.03844773,206.835858,36.6867065,2377.082488,129.0775601,1473.977314,124.8151835,43.94513669,178.381523
"Psilor_gutus_LGE2403","Psilor_gutus_LGE2403",-2.99923886169208,2.83461330483015,30.5040860096498,250,650,1000,700,24.5698502459999,19.4643524309998,10.2109956300001,197.6270441,37.43068159,2664.663313,112.3176153,1603.332622,140.2088357,37.67290635,220.2677812
"Liosce_thocus_GJUR46","Liosce_thocus_GJUR46",-2.99923886169208,2.83461330483015,30.5040860096498,425,552,1100,1096,0.0941467285001067,1.50109863300014,2.81390380900007,249.4021028,29.94755649,480.6352402,209.1013715,2467.437149,171.4232997,40.46657417,279.7627008
"Acropt_ortnyx_PhAMC1246","Acropt_ortnyx_PhAMC1246",-3.03134460297837,2.90872824199193,30.6496028985387,301,2750,3500,1500,2.1376953125002,9.73907470700021,15.202758789,123.6477151,65.69727595,306.2653923,78.99409949,1589.127143,296.3609298,32.64379819,220.2843843
"Teledr_fuscus_A10368","Teledr_fuscus_A10368",-2.94239467700968,2.84475326698265,29.3043741086848,118,2000,4000,4000,33.1520996089999,24.8211059569999,16.661987304,148.1520383,33.14078995,5606.771769,13.07470809,324.0831797,85.53997324,57.9306976,28.28681998
"Rhinoc_lanata_A6107","Rhinoc_lanata_A6107",-2.94239467700968,2.84475326698265,29.3043741086848,133,900,1800,1800,29.9185791019999,18.670776368,22.4956054679999,189.1667489,27.86914756,4921.178876,65.70150732,590.2984148,101.788424,59.9964355,36.50223781
"Pterop_tarnii_A12201","Pterop_tarnii_A12201",-1.84452864062364,0.829289973009971,25.1221458086848,38,500,1000,1000,42.9262695309999,37.1599121089999,11.532714844,80.35939467,70.14896213,3305.924313,7.368717009,1704.431241,333.3646233,39.13037577,249.4100582
"Pterop_caseus_A12220","Pterop_caseus_A12220",-1.84452864062364,0.829289973009971,25.1221458086848,42,750,1500,1500,36.3426513669999,34.7451782219999,3.19494629,132.5930703,20.47850469,4594.487383,27.19016404,1034.484171,95.67623013,85.18908825,33.64756497
"Pterop_megpod_A12225","Pterop_megpod_A12225",-2.33781172196121,1.33077663003538,27.6588630096498,42,1525,3050,3050,32.3755187989999,27.4215087889999,9.90802002,148.9683923,13.76996032,4380.040434,41.35272409,476.9523179,45.6839574,108.0541399,9.796925173
"Scelor_albcol_MVZ164301","Scelor_albcol_MVZ164301",-2.2897086835352,1.03354562808945,27.5507556763165,35,750,1500,1500,29.4699707029999,23.7094116209999,11.521118164,169.4540276,10.74484036,3664.895331,66.32806406,189.3448229,21.71465519,121.2503521,0.888576073
"Scelor_rubula_A9927","Scelor_rubula_A9927",-2.2897086835352,1.03354562808945,27.5507556763165,48,750,1500,1500,40.3586120604999,33.5111083979999,13.695007325,84.25008536,57.01675202,3683.765201,4.368238683,1690.01071,355.1854706,49.55661544,221.9848318
"Gralria_caplis_L8119","Gralria_caplis_L8119",-1.24089699875091,1.04227118779573,16.3843397592244,278,2262.5,3000,1475,9.86270141549983,8.94171142499982,1.84197998099998,158.9920748,58.27620764,770.2047069,97.21520332,2286.253208,529.2814742,44.26303089,237.9563389
"Gralria_przski_LSUMZ43719","Gralria_przski_LSUMZ43719",-1.24089699875091,1.04227118779573,16.3843397592244,285,2225,2750,1050,7.12781042699987,5.29089355499991,3.67383374399992,157.030754,61.91746093,587.1945456,95.56861841,1371.574718,358.2833965,35.59945945,177.1879844
"Gralria_eryleu_FMN390686","Gralria_eryleu_FMN390686",-1.20357003412839,0.948642910557822,16.3694311121656,353,2575,3000,850,12.5372009274999,11.264099121,2.5462036129999,134.4876075,61.37522219,925.4678027,73.43456191,1801.624385,316.7065721,54.72609413,150.391841
"Gralria_erytis_LSUMZ68092","Gralria_erytis_LSUMZ68092",-1.20357003412839,0.948642910557822,16.3694311121656,305,2525,3050,1050,16.0080566409999,14.0816040039999,3.8529052740001,141.5961599,54.37720562,1564.414459,70.47421959,1486.852035,208.7926919,63.13172935,91.22450356
"Gralria_hypleu_L34833","Gralria_hypleu_L34833",-1.53878347818305,1.3793331882792,18.1462324604544,419,2050,2700,1300,6.42831420900015,7.33410644500009,1.81158447199988,164.6046972,56.26579049,453.8998941,117.4222026,2091.108672,355.7969887,28.33685615,315.0321816
"Gralria_quit_LSUMZ32395","Gralria_quit_LSUMZ32395",-1.67627122803301,1.51436441461838,19.1586596362011,252,3350,4500,2300,1.34994506849986,5.50970458900019,13.7192993150001,104.5915244,70.74349619,321.7374193,55.92259018,1361.85979,284.0639057,34.97657634,189.9793604
"Gralria_kaest_H9703","Gralria_kaest_H9703",-1.47180207231126,1.33983724826848,17.2968419108426,137,2100,2500,800,4.48550415000014,4.7534790040001,0.53594970799992,165.7640176,64.02042782,398.5780543,124.0199138,3033.412265,485.918417,47.90137559,206.9287013
"Gralria_bang_ICNICN37881","Gralria_bang_ICNICN37881",-1.47180207231126,1.33983724826848,17.2968419108426,129,75,150,150,10.9046936035001,11.2011108400001,0.592834473,157.0361171,36.30997604,382.970369,117.3058677,1766.822293,354.8056951,62.96784609,62.99962466
"Gralria_miller_H4622","Gralria_miller_H4622",-1.58836496678257,1.43078111220905,18.1954032382321,176,2470,3140,1340,5.79821777350014,6.33551025400016,1.07458496100003,148.6564726,65.90230593,246.9863935,114.3825667,2314.620594,295.6550006,31.71569984,340.543352
"Gralria_flavtin_FMNH251116","Gralria_flavtin_FMNH251116",-1.72446352751474,1.62420428428764,19.1963631481059,225,1800,2300,1000,3.29394531200012,6.83551025300017,7.0831298820001,172.5658761,50.63141518,210.6444956,143.5164019,3174.345974,797.0090204,27.84739183,480.4247618
"Gralria_watnsi_LSUMZ67064","Gralria_watnsi_LSUMZ67064",-1.66532557535076,1.26257382710505,20.1507853133448,146,925,1800,1750,2.14151000949985,1.09149169899985,2.10003662100001,216.9879145,25.31709846,618.298334,167.0766141,737.3386178,100.4401221,109.2314793,17.8170018
"Gralria_rufcap_L31722","Gralria_rufcap_L31722",-1.66532557535076,1.26257382710505,20.1507853133448,430,2750,4300,3100,2.11590576200012,10.9143066410001,17.596801758,135.4467703,63.26429014,330.0067894,88.24368018,1605.548002,286.4154003,41.22571004,190.7253353
"Gralria_albgul_LSUMZ570","Gralria_albgul_LSUMZ570",-2.08690257747679,1.8695098785151,22.9459136294075,374,1250,1700,900,14.7429504394999,12.8463134769999,3.7932739249999,193.9629443,32.82506792,2257.765232,102.6691796,1679.138397,298.9692792,73.39444044,143.1040024
"Gralria_carke_NM32477","Gralria_carke_NM32477",-2.01327181710761,1.67538406739017,22.8418889816802,309,2625,2900,550,7.30160522499992,5.26348876999992,4.07623290999999,135.6675304,66.2200596,568.8929895,74.80460287,1601.211755,441.1048719,37.17289144,196.071938
"Gralria_nuclis_LSUMZ348","Gralria_nuclis_LSUMZ348",-2.01327181710761,1.67538406739017,22.8418889816802,375,2700,3400,1400,3.04490720000013,7.20587158200016,8.32192876400007,128.9032853,64.01459917,332.0610571,84.75754759,1831.481048,277.6029854,33.13246503,255.9171812
"Gralria_ridlyi_ANS21969","Gralria_ridlyi_ANS21969",-2.51493141725772,2.24250542703719,26.5573646314553,166,2500,2700,400,4.56417846649992,4.24047851499989,0.647399903000069,130.0667843,59.56678426,505.1052244,74.06844945,1318.96935,304.5306503,44.98496832,175.3783806
"Gralria_dignis_ANS18198","Gralria_dignis_ANS18198",-2.45340855424218,2.07206452326633,26.3933986203442,286,273.5,450,353,2.19350856999981,0.626152722000199,5.63932258400001,244.1843667,27.86946739,466.2521945,210.289932,3119.148612,237.078207,18.30140936,578.0587256
"Gralria_elu_L11263","Gralria_elu_L11263",-2.45340855424218,2.07206452326633,26.3933986203442,290,310,500,380,8.18344116199989,3.34527587899987,9.67633056600003,247.6761113,26.80512122,541.6686306,201.4517383,2066.65077,107.8510397,44.80578016,201.9898643
"Gralria_rufula_L1218","Gralria_rufula_L1218",-2.02960571912554,1.44793000109695,24.0960301989348,545,2750,3700,1900,2.8727416995001,11.1334838870001,16.521484375,125.9441907,65.50848058,569.9767344,72.03432026,1569.872826,315.3471109,42.82573291,176.1529006
"Gralria_blak_LSUMZ8104","Gralria_blak_LSUMZ8104",-2.02960571912554,1.44793000109695,24.0960301989348,330,2400,3100,1400,9.07714871349989,5.11589993299987,7.92249756100003,147.576623,61.74722188,647.909003,87.09217558,1671.439705,397.8902328,35.80697535,212.5834795
"Gralria_rufcin_USNM436486","Gralria_rufcin_USNM436486",-2.3949701555216,1.81411015465465,26.3006669988164,218,2575,3150,1150,3.43497151300019,6.41602456900017,5.96210611199996,134.3087801,65.50067517,238.957378,96.26111951,1868.756626,351.7812255,32.64131707,258.7980861
"Gralria_andlus_L8288","Gralria_andlus_L8288",-2.76001800630608,2.4366986348868,28.8212986236684,317,3650,4300,1300,10.8609008784999,5.77709960899989,10.167602539,79.96080241,79.44359071,825.7964076,13.33372788,1110.344953,199.0322496,65.64373913,69.73728563
"Gralria_varia_MZUSP91650","Gralria_varia_MZUSP91650",-1.90800718231685,1.68415050177001,21.3728204039734,530,700,1400,1400,10.5119018554999,6.36511230500014,33.754028321,240.3750895,36.86772938,1220.401924,190.4438225,2049.50244,156.1181899,47.99841074,193.6594701
"Gralria_chth_COP62208","Gralria_chth_COP62208",-1.90800718231685,1.68415050177001,21.3728204039734,112,1950,2100,300,7.63330078150017,7.74652099600019,0.22644042900004,NA,NA,NA,NA,NA,NA,NA,NA
"Gralria_guati_L39059","Gralria_guati_L39059",-2.09080387622623,1.82699838734156,22.8259975316074,657,1250,2500,2500,7.07543945350014,21.3734741210001,28.5960693349999,218.3248459,43.00876679,879.8482175,164.7063309,2299.866121,423.0640448,55.79322869,229.0562382
"Gralria_alle_H2","Gralria_alle_H2",-2.2993429526126,2.00344819717426,24.4870769847681,369,2150,2500,700,2.7045185800001,6.51963286300003,7.63022856599986,156.1867298,57.19866293,292.7159382,117.542721,2105.972774,399.7745438,32.80341188,295.7960389
"Gralria_haplo_LSU44651","Gralria_haplo_LSU44651",-2.52738193236261,2.33084572287727,26.3840212052979,510,1325,1950,1250,0.0640072490000989,10.7176692430001,21.307323988,200.6582553,43.14658393,485.8515225,155.6397524,2283.886576,429.0944982,31.22959018,363.4213648
"Gralria_grinuc_FMNH288314","Gralria_grinuc_FMNH288314",-2.69156363392675,2.36597932530781,28.3961941684601,154,2550,2800,500,8.4859008790001,9.52307128900009,2.07434081999998,127.8544565,54.74508155,345.1346295,79.88612359,1338.789766,162.7890952,44.62379809,98.52595501
"Gralria_gigant_ANS19619","Gralria_gigant_ANS19619",-1.97897092161142,1.12752751816534,24.8348063830757,328,2300,3000,1400,0.514068603500135,2.79412841800013,4.56011962899999,151.3973304,57.92784678,326.7136254,109.1368576,1972.686645,388.3826339,32.41697137,274.7787603
"Gralria_exclsa_COPJCO01","Gralria_exclsa_COPJCO01",-1.97897092161142,1.12752751816534,24.8348063830757,212,2000,2300,600,9.34262084950012,10.9097290040002,3.13421630900011,161.6468343,47.61140118,388.4111087,114.9107062,1558.244547,219.2820892,45.67199029,115.188826
"Gralria_squera_H7917","Gralria_squera_H7917",-2.43208367175121,1.36357829387616,27.5531556809601,540,2850,3700,1700,1.63574218700015,9.97827148400023,16.6850585940002,122.875953,65.37508395,597.4048797,68.41226853,1574.851741,308.4950584,42.05412165,181.1820196
"Hylope_macius_F389869","Hylope_macius_F389869",-1.41035303520803,0.0452524853850002,21.3706538874683,400,300,600,600,3.20129394500015,8.63311767600021,10.8636474620001,253.7440263,35.45263839,565.4731065,218.8660374,2325.594721,185.9921583,51.61705238,198.919301
"Hylope_macius_MPEGUHE388","Hylope_macius_MPEGUHE388",-1.41035303520803,0.0452524853850002,21.3706538874683,400,300,600,600,3.20129394500015,8.63311767600021,10.8636474620001,253.7440263,35.45263839,565.4731065,218.8660374,2325.594721,185.9921583,51.61705238,198.919301
"Hylope_macius_SB11822","Hylope_macius_SB11822",-1.96690413246001,0.832236287936742,23.064350711424,400,300,600,600,3.20129394500015,8.63311767600021,10.8636474620001,253.933784,35.43671963,565.358142,219.0752326,2324.057146,185.5999786,51.64889306,198.3304316
"Hylope_pertus_W76892","Hylope_pertus_W76892",-2.48478745128972,2.29683423848375,24.9521595942807,266,600,1200,1200,8.43838500950019,15.8804931640001,14.8842163089999,249.9087715,28.60109129,428.948635,219.8989485,3469.898986,1165.993726,41.1739204,405.3598207
"Hylope_ochleu_MPEGSRV004","Hylope_ochleu_MPEGSRV004",-2.64294141296906,2.37627982173876,26.4531099037088,189,675,950,550,9.69180297849988,3.56939697299981,12.2448120110001,246.3437138,47.543474,1330.327462,181.2242062,703.7846969,90.31402285,80.2197696,25.10121935
"Hylope_aurris_FMNH391157","Hylope_aurris_FMNH391157",-2.85325725931437,2.73238517576402,28.1962575180098,164,75,150,150,11.0498962399999,10.9293823239999,0.241027832,254.2218519,22.49962966,756.7978719,196.0564838,1746.32446,145.4355714,65.50074367,61.94221195
"Myrthe_camson_LSUMZ11218","Myrthe_camson_LSUMZ11218",-2.15955126022543,1.69315331365831,23.9102200329171,471,750,1500,1500,3.37139892550016,8.28387451100014,9.82495117099996,249.243902,32.39741676,548.9925445,212.8640119,2499.538078,198.199773,41.98752226,288.6732741
"Myrthe_simplex_SB23561","Myrthe_simplex_SB23561",-2.15955126022543,1.69315331365831,23.9102200329171,264,1500,2400,1800,4.1279420610002,6.82268165000016,5.38947917799993,211.3819023,44.48060511,494.3565781,167.7919882,2665.484318,319.2126344,52.60036162,209.9351648
"Hylope_dives_LSUMZ26086","Hylope_dives_LSUMZ26086",-2.47636173695328,2.2075837354992,25.7575823362088,202,500,1000,1000,9.10325527050017,15.7676037490002,13.328696957,250.9766814,26.41070137,462.1467794,222.1120589,3804.138977,1414.663745,38.87545128,490.9907988
"Hylope_fultri_L42791","Hylope_fultri_L42791",-2.26730100612933,1.52704364200289,25.3086650362088,309,348.5,600,503,1.86481069049989,1.27012918500009,6.26987975099997,244.023378,29.05437103,473.9947505,207.9732963,3130.468892,316.3735701,17.30236595,580.7132241
"Hylope_berle_L18312","Hylope_berle_L18312",-2.26730100612933,1.52704364200289,25.3086650362088,414,350,700,700,9.62164306649996,1.87609863299997,15.4910888669999,248.6548542,29.45481457,700.8291431,198.1587419,1976.598644,128.230765,60.47905322,103.1164417
"Gralula_loric_COPJP444","Gralula_loric_COPJP444",-1.77637808408297,1.38350096321427,21.807465967674,138,1770,2100,660,10.3469848630002,10.6810913080002,0.668212890000101,175.13235,37.91806432,438.4377262,138.3116408,1031.093582,129.7697018,59.22803258,45.83458214
"Gralula_ochfron_LSUMZ44156","Gralula_ochfron_LSUMZ44156",-1.77637808408297,1.38350096321427,21.807465967674,237,2100,2400,600,5.88369750999991,5.34661865299989,1.07415771400003,154.2541366,55.18270802,643.8495647,96.79104694,1681.977898,200.5227231,25.95724705,278.085168
"Gralula_peruvi_LSUMZ32665","Gralula_peruvi_LSUMZ32665",-2.05770623836103,1.5263021428393,23.4273408738262,342,1950,2200,500,1.86541748049993,0.361877441000104,4.45458984300006,166.0977622,53.19227438,551.6445604,111.811585,1824.456951,343.6466197,24.19660417,320.8367991
"Gralula_flaviro_L44339","Gralula_flaviro_L44339",-2.40286981560745,2.10696514323677,25.3099618612088,612,1400,2300,1800,0.78445434600016,10.4874877930002,19.4060668940001,195.742291,44.24013249,708.4863481,145.8146522,2435.596577,486.1429005,42.14123465,316.3841558
"Gralula_linfro_IC33814","Gralula_linfro_IC33814",-2.33530237772981,1.91378563819656,25.1655073612088,179,3200,3600,800,0.349418556500069,4.41565321200011,8.13246931100008,101.2819793,70.80925203,245.2654644,60.15460752,1502.425544,292.9551587,27.49827892,236.8021515
"Gralula_ferpec_LSUMZ8056","Gralula_ferpec_LSUMZ8056",-2.33530237772981,1.91378563819656,25.1655073612088,484,1800,3350,3100,2.41596838600009,11.1287231440001,17.425509516,173.052196,53.00963854,535.9086957,120.3535482,1411.735743,246.2352944,53.53660826,113.0376008
"Gralula_nana_H4025","Gralula_nana_H4025",-2.66012054862611,2.42051629545096,27.2999406235654,516,2000,3300,2600,6.95840454100014,10.6215209960002,7.32623291000017,164.2957258,57.50167848,363.2992365,120.571827,2006.444496,320.7713558,37.51642931,248.862804
"Gralula_cum_COPIC1172","Gralula_cum_COPIC1172",-2.66012054862611,2.42051629545096,27.2999406235654,108,2000,3300,2600,10.3529968260002,10.7344970700002,0.763000488000101,211.357705,30.03066095,566.9699953,174.9637071,1268.733653,116.77823,55.1887661,77.14980126
"Hylope_natte_MZU91884","Hylope_natte_MZU91884",-3.23793642951817,2.96641914265909,33.8780955414086,213,1100,1900,1600,26.1812133784998,22.0280151359999,8.3063964849999,185.2013223,33.94561149,3112.003281,94.16779724,1741.987682,149.9757644,22.49164796,304.0462474
"Thamphil_caecen_MZU81155","Thamphil_caecen_MZU81155",-1.60842081489194,1.41406754906509,17.2671824297988,454,1350,2700,2700,18.9886474609999,2.99951171899988,31.978271484,216.0429995,33.97641454,2833.964419,124.7122601,1286.114853,94.59496938,54.09446411,119.1031773
"Thamphil_aethi_MZU85797","Thamphil_aethi_MZU85797",-1.31590682430023,1.17200477873508,16.1533736454148,491,1000,2000,2000,5.00699185549988,7.5645141610002,25.1430120330002,248.5516142,32.2572409,594.6994156,206.5395302,2354.491451,186.7342341,51.84095727,206.718814
"Thamphil_aroy_LSU58402","Thamphil_aroy_LSU58402",-1.31590682430023,1.17200477873508,16.1533736454148,358,1250,1700,900,15.6506958004999,13.6152954099999,4.070800781,201.3523872,40.12187197,1354.746612,137.7396603,1737.034863,172.3918025,53.39978385,145.1974051
"Thamphil_unico_LSU12144","Thamphil_unico_LSU12144",-1.44168221823874,1.24146705203352,16.6919117764738,538,1600,2300,1400,2.62241459149988,7.13012695300023,19.5050830890002,183.5847758,51.82405112,455.9733685,137.5686778,2161.548586,398.1605803,32.36028927,306.4145022
"Thamphil_stirus_LSU34608","Thamphil_stirus_LSU34608",-1.07152668808713,0.789702266964572,16.0603082254149,257,475,950,950,17.1832267629999,13.913847341,6.5387588439999,246.3092824,21.33505276,1993.057052,164.550609,1238.004956,63.40410724,57.50540075,87.34515177
"Thamphil_ambus_MZU91378","Thamphil_ambus_MZU91378",-1.07152668808713,0.789702266964572,16.0603082254149,240,350,700,700,16.8975524899999,10.6920776369998,12.4109497060002,239.1751033,35.83745003,1717.652886,180.4166786,1304.634573,81.07774187,54.68094892,132.933229
"Thamphil_pelzel_MPEGURC181","Thamphil_pelzel_MPEGURC181",-1.29113910773813,0.874678737886477,16.6377068806405,272,550,1100,1100,5.97760009749993,2.2536010739999,7.44799804700006,250.2218663,43.37436123,1299.940584,184.4583948,1191.355925,91.85208777,78.25088061,31.99428071
"Thamphil_puntat_ANSP168259","Thamphil_puntat_ANSP168259",-1.35240845772235,1.05001885514593,16.6568568910571,325,750,1500,1500,1.95568847650014,10.3494873050002,16.7875976570001,251.6305773,36.37848682,706.4573905,214.8693609,2259.044979,250.2695768,53.46862652,191.6208199
"Thamphil_stilus_MZUSP81267","Thamphil_stilus_MZUSP81267",-1.35240845772235,1.05001885514593,16.6568568910571,310,75,150,150,1.45489501949984,0.905700683999839,1.09838867100001,249.1267509,35.39065658,614.1610749,206.2068462,2079.348373,149.3510757,66.5869751,68.87179973
"Thamphil_nigroner_MZU93302","Thamphil_nigroner_MZU93302",-1.45219675436146,0.732420055814299,17.7192344080472,379,200,400,400,2.84909057600012,7.92871093800017,10.1592407240001,254.1883402,33.88112584,566.6958366,221.8805354,2548.468871,248.2170363,51.87959696,231.5105596
"Thamphil_cryleu_LSU25431","Thamphil_cryleu_LSU25431",-1.45219675436146,0.732420055814299,17.7192344080472,315,200,400,400,5.62362670899989,0.265075683999896,10.71710205,252.6471677,29.95322538,417.0557718,218.2709403,2636.981015,173.435732,26.77646407,405.4451671
"Thamphil_nigcep_UAM20238","Thamphil_nigcep_UAM20238",-1.34312973349607,0.588913252286396,17.6516062022391,251,300,600,600,7.90692138700012,11.1273193360001,6.44079589799999,262.5697002,23.36579953,319.5753186,228.1172628,2087.302855,470.3006742,50.85612345,138.2216025
"Thamphil_praec_ANSP3190","Thamphil_praec_ANSP3190",-1.34312973349607,0.588913252286396,17.6516062022391,217,75,150,150,0.532440185499922,0.098388671999885,0.868103027000075,239.9036543,28.34220856,482.0472605,206.229439,3278.820972,339.9748828,23.80831665,516.8525346
"Thamphil_melrax_MPEGCN994","Thamphil_melrax_MPEGCN994",-1.7681497119454,1.50220252919883,18.4063479737743,225,275,550,550,1.74350881200016,6.00311279300018,8.51920796200005,254.6331889,35.33565662,697.0333804,222.1848781,2407.043411,170.3364301,50.48661911,191.6310158
"Thamphil_amacus_MZU93755","Thamphil_amacus_MZU93755",-1.93294842468337,1.81790841921812,18.5269203136011,438,350,700,700,2.43917846650012,7.10888671900017,9.33941650500009,251.7096406,33.20424139,631.244384,211.952199,2295.277576,166.0409787,52.98509109,194.1536752
"Thamphil_divis_MPEGPNSD225","Thamphil_divis_MPEGPNSD225",-1.73863557131923,1.61521220904878,17.3862964602445,206,75,150,150,7.70230102549993,7.09991455099993,1.20477294900001,247.2632286,25.668401,457.4990499,204.3414773,2024.588988,149.9492241,41.583454,184.9140605
"Thamphil_insig_LSU7579","Thamphil_insig_LSU7579",-1.73863557131923,1.61521220904878,17.3862964602445,257,1450,2000,1100,3.46941750400018,6.17486466800023,5.4108943280001,200.3689827,47.20865013,426.6610246,157.958257,2720.770787,305.1461831,50.79243621,218.563035
"Thamphil_meltus_COPML768","Thamphil_meltus_COPML768",-1.84848555409034,1.75622503339824,17.9479937993465,201,650,1300,1300,10.5149377755002,12.4639282230002,3.89798089499998,260.065056,34.99441175,628.0128174,219.2340887,1155.045826,290.3338715,59.69188487,69.97828298
"Thamphil_atrcha_L46549","Thamphil_atrcha_L46549",-1.27009039481981,0.231310113980603,17.646821253892,285,750,1500,1500,8.50808715800011,16.6154785150001,16.214782714,251.1947961,27.99970989,511.2299793,215.5963075,2559.302786,777.5834872,51.31944987,257.7970834
"Thamphil_berna_LSU45997","Thamphil_berna_LSU45997",-1.27009039481981,0.231310113980603,17.646821253892,219,975,1950,1950,4.61999511749991,0.160278320999851,8.91943359300012,225.2746386,20.964051,887.4306711,170.9563525,502.0965859,87.53857252,112.8750705,21.56047736
"Thamphil_bridge_L81995","Thamphil_bridge_L81995",-1.76850771677272,1.40203335085666,18.427134170744,120,550,1100,1100,8.93777465800019,10.6776733390002,3.47979736200001,250.6952331,35.14977857,615.9717436,227.5642525,2714.540743,691.8214145,65.84104348,98.52967338
"Thamphil_dolia_LSU46527","Thamphil_dolia_LSU46527",-1.92323736559568,1.75796851488454,19.0330214242217,609,1000,2000,2000,10.5661621095001,23.8037109380001,26.4750976569999,247.400497,34.85441013,1178.934012,191.3767883,1782.71286,183.0803303,60.56211028,130.8343665
"Thamphil_rufcap_LSU58333","Thamphil_rufcap_LSU58333",-1.53271400346471,0.883097481018351,18.2418479754492,542,1525,3050,3050,16.3267211914999,5.26452636699997,22.1243896489999,191.5669277,34.08685021,3285.400543,97.79810951,1420.637857,129.0731788,38.34833069,201.6266665
"Thamphil_tortus_LSU13900","Thamphil_tortus_LSU13900",-1.53271400346471,0.883097481018351,18.2418479754492,366,875,1750,1750,14.6708984374999,4.89739990299995,19.5469970689999,244.6845036,40.47503036,1326.175554,179.4728312,1374.464363,96.19946887,73.74295587,37.82212693
"Thamphil_paltus_MZUSP86016","Thamphil_paltus_MZUSP86016",-1.42324394379152,0.962154523150025,17.6226002682318,607,1100,2200,2200,11.8207092284999,0.582519531999935,22.476379393,247.9658209,33.44009635,948.3155106,195.8762257,1825.427895,134.9816539,64.21001466,90.41105669
"Thamphil_tentus_LSU44648","Thamphil_tentus_LSU44648",-1.42324394379152,0.962154523150025,17.6226002682318,448,1350,2500,2300,0.678826755000159,8.74425019000023,16.1308468700001,212.968749,45.40337653,622.8224547,163.462947,2383.005707,374.4259432,26.63117574,360.1030305
"Thamphil_multus_IAvH2359","Thamphil_multus_IAvH2359",-1.73761934322601,1.53246706924993,18.337136971481,292,1550,2200,1300,5.88439941400017,10.8098754880001,9.85095214799986,188.9389547,52.81773172,249.9036739,154.6702992,2154.59302,401.3011832,34.14800745,288.8544532
"Thamphil_zarum_LSU191","Thamphil_zarum_LSU191",-1.90776433541932,1.72106965279172,19.022514607555,147,1725,2650,1850,4.89059448249989,3.51507568399995,2.75103759699988,180.8317558,44.64207446,326.8638983,123.1423702,811.9376689,186.2182729,90.33808114,34.78763472
"Thamphil_murnus_MZU93756","Thamphil_murnus_MZU93756",-2.08519799445652,1.78567155878312,20.3238277011854,425,650,1300,1300,3.62274169950015,8.40887451200012,9.57226562499994,249.2799239,31.74234304,546.0673972,212.1965544,2483.117267,205.0538702,41.90423072,293.891695
"Thamphil_scheus_MZU92834","Thamphil_scheus_MZU92834",-2.08519799445652,1.78567155878312,20.3238277011854,466,650,1300,1300,7.32833862299989,3.34191894500015,21.3405151360001,248.5291259,30.18595059,628.7962306,203.4319236,2314.773649,158.8371467,48.79484557,218.5339442
"Sakerus_canad_K5831","Sakerus_canad_K5831",-2.0546014457581,1.44970568470894,20.8950116773056,432,450,900,900,4.69185457300011,12.4893188480002,15.5949285500002,255.1331779,29.69320027,639.8703714,217.5531042,2082.275671,280.1495043,53.68924932,186.8325477
"Sakerus_luctu_MZU92813","Sakerus_luctu_MZU92813",-2.0546014457581,1.44970568470894,20.8950116773056,364,75,150,150,0.513214111499906,1.20410156300011,3.43463134900003,254.9641209,37.72451208,651.1603638,217.2448063,2138.579941,160.8889642,62.85507164,99.75386232
"Dysith_mental_LSU69289","Dysith_mental_LSU69289",-1.98373277491635,1.78652805923351,18.3829249054728,752,1250,2500,2500,4.59820556699989,18.1925048820001,45.581420898,228.3668382,38.18509058,1500.571684,162.1486776,1662.647891,183.3244693,58.44971028,134.4985296
"Dysith_leuctus_LSU6111","Dysith_leuctus_LSU6111",-1.98373277491635,1.78652805923351,18.3829249054728,394,1200,1900,1400,3.06301440350009,11.3312988280001,16.536568849,202.6736228,42.75428784,572.176488,155.7410125,1837.116996,252.9017063,30.55012872,277.551756
"Dysith_occlis_H4028","Dysith_occlis_H4028",-2.06650652971637,1.97732686369798,18.4399573827455,458,2000,2400,800,0.214167943999826,5.21479155300023,10.8579189940001,163.8509355,53.34559745,374.0187013,123.570735,2872.52854,633.0435144,24.57269199,466.4503731
"Dysith_stirax_CPRB145","Dysith_stirax_CPRB145",-1.8612469184226,1.60267851912035,17.8541469313218,251,625,1250,1250,20.6808166504998,14.2493286129998,12.862976075,208.4045241,36.08505013,2350.377383,131.9402367,1503.736509,126.6533477,46.46364994,185.0687721
"Dysith_xanth_MZUSP78346","Dysith_xanth_MZUSP78346",-1.8612469184226,1.60267851912035,17.8541469313218,224,1225,1700,950,23.4889488024999,19.7868041989999,7.404289207,183.1034598,40.17307663,2315.29766,106.055258,1672.973092,245.4249535,48.6833478,171.9625739
"Dysith_plueus_MZUSPBA192","Dysith_plueus_MZUSPBA192",-2.22013613535568,2.11539501214619,19.5261154835201,226,450,900,900,17.7566387534999,13.6734947929999,8.1662879210001,235.6352141,31.88380699,1638.500751,177.0609884,1124.73738,55.21439521,51.54613235,120.3281619
"Herpsi_motide_LSU8145","Herpsi_motide_LSU8145",-1.03599557255321,0.713267404475803,15.5127626365196,404,1500,2100,1200,11.3204040524999,9.14538574199997,4.35003662099993,193.7583879,45.43445203,764.1057881,136.7648391,1685.773521,282.0083154,48.90262828,159.6805178
